LOCAL,TIPO_ACID,AUTO,TAXI,LOTACAO,ONIBUS_URB,ONIBUS_MET,ONIBUS_INT,CAMINHAO,MOTO,CARROCA,BICICLETA,HORA,DIA_SEM,TEMPO,REGIAO,FATAIS,FERIDOS_GR
Cruzamento,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,07:30,SEXTA-FEIRA,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,21:00,SEXTA-FEIRA,BOM,NORTE,0,0
Logradouro,COLISAO,2,0,0,0,0,0,0,0,0,0,11:15,SEXTA-FEIRA,BOM,LESTE,0,0
Logradouro,ABALROAMENTO,2,0,0,1,0,0,0,0,0,0,13:00,SEXTA-FEIRA,BOM,NORTE,0,0
Cruzamento,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,10:05,SEXTA-FEIRA,BOM,NORTE,0,0
Logradouro,COLISAO,1,0,0,0,0,0,0,1,0,0,08:50,SEXTA-FEIRA,BOM,LESTE,0,0
Cruzamento,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,01:20,SEXTA-FEIRA,BOM,NORTE,0,0
Logradouro,CHOQUE,3,0,0,0,0,0,0,0,0,0,08:00,SEXTA-FEIRA,BOM,LESTE,0,0
Logradouro,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,07:20,SEXTA-FEIRA,BOM,LESTE,0,0
Logradouro,COLISAO,1,0,0,0,0,0,1,0,0,0,12:00,SEXTA-FEIRA,BOM,NORTE,0,0
Cruzamento,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,17:00,SEXTA-FEIRA,NUBLADO,NORTE,0,0
Logradouro,ABALROAMENTO,1,0,0,0,0,0,2,0,0,0,09:10,SEXTA-FEIRA,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,1,0,0,0,0,0,0,0,0,1,18:20,SEXTA-FEIRA,BOM,NORTE,0,1
Logradouro,ATROPELAMENTO,0,1,0,0,0,0,0,0,0,0,19:00,SEXTA-FEIRA,BOM,LESTE,0,0
Logradouro,ATROPELAMENTO,1,0,0,0,0,0,0,0,0,0,12:30,SEXTA-FEIRA,BOM,SUL,0,0
Logradouro,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,15:50,SABADO,BOM,SUL,0,0
Logradouro,COLISAO,3,0,0,0,0,0,0,0,0,0,09:10,SABADO,CHUVOSO,SUL,0,0
Logradouro,COLISAO,2,0,0,0,0,0,0,0,0,0,14:20,SABADO,CHUVOSO,SUL,0,0
Logradouro,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,08:20,SABADO,NUBLADO,CENTRO,0,0
Logradouro,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,10:56,SABADO,CHUVOSO,SUL,0,0
Cruzamento,ABALROAMENTO,1,0,0,0,0,0,0,1,0,0,04:30,SABADO,BOM,SUL,0,0
Logradouro,COLISAO,2,0,0,0,0,0,0,0,0,0,10:50,SABADO,CHUVOSO,SUL,0,0
Logradouro,COLISAO,3,0,0,0,0,0,0,0,0,0,17:39,SABADO,CHUVOSO,SUL,0,0
Cruzamento,COLISAO,1,1,0,0,0,0,0,0,0,0,17:20,SABADO,CHUVOSO,SUL,0,0
Logradouro,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,12:10,SABADO,CHUVOSO,SUL,0,0
Logradouro,CHOQUE,0,0,0,0,0,0,0,1,0,0,05:30,SABADO,BOM,CENTRO,0,0
Logradouro,COLISAO,2,0,0,0,0,0,0,0,0,0,11:20,SABADO,CHUVOSO,SUL,0,0
Logradouro,ABALROAMENTO,1,0,0,0,0,0,0,1,0,0,19:45,SABADO,BOM,CENTRO,0,0
Logradouro,ATROPELAMENTO,1,0,0,0,0,0,0,0,0,0,07:00,SABADO,BOM,SUL,0,0
Logradouro,ABALROAMENTO,1,0,0,0,0,0,1,0,0,0,13:00,SABADO,CHUVOSO,SUL,0,0
Logradouro,COLISAO,2,0,0,0,0,0,0,0,0,0,19:31,SABADO,BOM,SUL,0,0
Logradouro,COLISAO,3,0,0,0,0,0,0,0,0,0,14:50,SABADO,CHUVOSO,LESTE,0,0
Cruzamento,ABALROAMENTO,1,1,0,0,0,0,0,0,0,0,06:05,SABADO,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,13:30,SABADO,CHUVOSO,SUL,0,0
Logradouro,COLISAO,2,0,0,0,0,0,0,0,0,0,16:35,SABADO,CHUVOSO,LESTE,0,0
Cruzamento,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,08:35,SABADO,NUBLADO,LESTE,0,0
Logradouro,COLISAO,3,0,0,0,0,0,0,0,0,0,13:15,SABADO,CHUVOSO,LESTE,0,0
Logradouro,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,19:50,SABADO,BOM,NORTE,0,0
Logradouro,CHOQUE,1,0,0,0,0,0,0,0,0,0,09:57,SABADO,CHUVOSO,LESTE,0,0
Logradouro,COLISAO,2,0,0,0,0,0,0,0,0,0,12:45,SABADO,CHUVOSO,NORTE,0,0
Logradouro,COLISAO,2,0,0,0,0,0,0,0,0,0,11:00,SABADO,CHUVOSO,NORTE,0,0
Cruzamento,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,16:15,SABADO,CHUVOSO,LESTE,0,0
Cruzamento,COLISAO,2,0,0,0,0,0,0,0,0,0,16:25,SABADO,CHUVOSO,NORTE,0,0
Logradouro,COLISAO,2,0,0,0,0,0,0,0,0,0,15:00,SABADO,CHUVOSO,NORTE,0,0
Cruzamento,ABALROAMENTO,1,1,0,0,0,0,0,0,0,0,07:30,SABADO,NUBLADO,NORTE,0,0
Cruzamento,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,10:50,SABADO,CHUVOSO,NORTE,0,0
Logradouro,COLISAO,2,0,0,0,0,0,0,0,0,0,16:30,SABADO,CHUVOSO,LESTE,0,0
Logradouro,ATROPELAMENTO,1,0,0,0,0,0,0,0,0,0,23:00,SABADO,CHUVOSO,LESTE,0,1
Cruzamento,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,16:10,SABADO,CHUVOSO,NORTE,0,0
Logradouro,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,14:40,SABADO,CHUVOSO,NORTE,0,0
Logradouro,ATROPELAMENTO,1,0,0,0,0,0,0,0,0,0,05:30,SABADO,BOM,NORTE,0,0
Logradouro,ATROPELAMENTO,1,0,0,0,0,0,0,0,0,0,10:26,SABADO,BOM,NORTE,0,0
Logradouro,ATROPELAMENTO,1,0,0,0,0,0,0,0,0,0,00:20,SABADO,BOM,NORTE,1,0
Cruzamento,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,14:55,DOMINGO,BOM,NAO IDENTIFICADO,0,0
Cruzamento,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,09:20,DOMINGO,BOM,SUL,0,0
Logradouro,COLISAO,3,0,0,0,0,0,0,0,0,0,15:40,DOMINGO,BOM,LESTE,0,0
Cruzamento,COLISAO,0,0,0,0,0,0,0,2,0,0,18:10,DOMINGO,NUBLADO,NORTE,0,0
Cruzamento,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,19:30,DOMINGO,NUBLADO,NORTE,0,0
Logradouro,COLISAO,1,0,0,0,0,0,0,1,0,0,10:15,DOMINGO,BOM,NORTE,0,0
Cruzamento,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,15:34,DOMINGO,NUBLADO,NORTE,0,0
Logradouro,ABALROAMENTO,1,0,0,1,0,0,0,0,0,0,23:00,DOMINGO,BOM,LESTE,0,0
Logradouro,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,01:00,DOMINGO,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,1,0,0,0,0,0,0,1,0,0,16:30,DOMINGO,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,1,0,0,0,0,0,1,0,0,0,17:10,DOMINGO,BOM,LESTE,0,0
Logradouro,COLISAO,2,0,0,0,0,0,0,0,0,0,17:20,DOMINGO,BOM,NORTE,0,0
Logradouro,COLISAO,2,0,0,0,0,0,0,0,0,0,15:00,DOMINGO,BOM,LESTE,0,0
Logradouro,COLISAO,2,0,0,0,0,0,0,0,0,0,07:05,SEGUNDA-FEIRA,CHUVOSO,SUL,0,0
Logradouro,ATROPELAMENTO,0,0,0,0,0,0,0,1,0,0,05:40,SEGUNDA-FEIRA,BOM,SUL,0,0
Logradouro,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,22:50,SEGUNDA-FEIRA,CHUVOSO,SUL,0,0
Logradouro,ABALROAMENTO,1,0,0,0,0,0,0,1,0,0,03:08,SEGUNDA-FEIRA,BOM,CENTRO,0,1
Logradouro,ATROPELAMENTO,1,0,0,0,0,0,0,0,0,0,10:30,SEGUNDA-FEIRA,BOM,CENTRO,0,0
Cruzamento,ABALROAMENTO,0,1,0,0,0,0,1,0,0,0,09:00,SEGUNDA-FEIRA,CHUVOSO,CENTRO,0,0
Cruzamento,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,09:29,SEGUNDA-FEIRA,CHUVOSO,SUL,0,0
Logradouro,COLISAO,2,0,0,0,0,0,0,0,0,0,14:40,SEGUNDA-FEIRA,CHUVOSO,CENTRO,0,0
Cruzamento,COLISAO,2,0,0,0,0,0,0,0,0,0,12:15,SEGUNDA-FEIRA,CHUVOSO,CENTRO,0,0
Logradouro,COLISAO,3,0,0,0,0,0,0,0,0,0,14:03,SEGUNDA-FEIRA,CHUVOSO,CENTRO,0,0
Cruzamento,ABALROAMENTO,2,1,0,0,0,0,0,0,0,0,21:45,SEGUNDA-FEIRA,BOM,CENTRO,0,0
Logradouro,COLISAO,2,0,0,0,0,0,0,0,0,0,22:50,SEGUNDA-FEIRA,CHUVOSO,SUL,0,0
Logradouro,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,09:50,SEGUNDA-FEIRA,CHUVOSO,SUL,0,0
Cruzamento,COLISAO,2,0,0,0,0,0,0,0,0,0,11:11,SEGUNDA-FEIRA,CHUVOSO,CENTRO,0,0
Logradouro,CHOQUE,1,0,0,0,0,0,0,0,0,0,21:20,SEGUNDA-FEIRA,CHUVOSO,SUL,0,0
Cruzamento,COLISAO,1,0,0,0,0,0,0,1,0,0,14:40,SEGUNDA-FEIRA,BOM,CENTRO,0,0
Logradouro,ABALROAMENTO,1,0,0,0,0,0,0,1,0,0,10:20,SEGUNDA-FEIRA,BOM,SUL,0,0
Logradouro,CHOQUE,1,0,0,0,0,0,0,0,0,0,04:46,SEGUNDA-FEIRA,CHUVOSO,SUL,0,0
Cruzamento,COLISAO,1,1,0,0,0,0,0,0,0,0,12:55,SEGUNDA-FEIRA,CHUVOSO,LESTE,0,0
Logradouro,ATROPELAMENTO,0,0,0,0,0,0,0,1,0,0,15:10,SEGUNDA-FEIRA,BOM,LESTE,0,0
Logradouro,QUEDA,0,0,0,1,0,0,0,0,0,0,07:30,SEGUNDA-FEIRA,BOM,SUL,0,0
Logradouro,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,11:15,SEGUNDA-FEIRA,CHUVOSO,LESTE,0,0
Logradouro,CHOQUE,1,0,0,0,0,0,0,0,0,0,03:50,SEGUNDA-FEIRA,CHUVOSO,LESTE,0,0
Logradouro,COLISAO,1,0,0,0,0,0,0,1,0,0,14:15,SEGUNDA-FEIRA,CHUVOSO,NORTE,0,0
Logradouro,COLISAO,2,0,0,0,0,0,0,0,0,0,09:43,SEGUNDA-FEIRA,CHUVOSO,NORTE,0,0
Logradouro,COLISAO,4,0,0,0,0,0,1,0,0,0,10:30,SEGUNDA-FEIRA,CHUVOSO,LESTE,0,0
Logradouro,QUEDA,0,0,0,1,0,0,0,0,0,0,19:40,SEGUNDA-FEIRA,BOM,LESTE,0,0
Cruzamento,ABALROAMENTO,1,0,0,0,0,0,0,1,0,0,22:30,SEGUNDA-FEIRA,BOM,LESTE,0,0
Cruzamento,CHOQUE,1,0,0,0,0,0,0,0,0,0,23:40,SEGUNDA-FEIRA,NUBLADO,NORTE,0,0
Logradouro,ABALROAMENTO,1,0,0,0,0,0,0,1,0,0,13:30,SEGUNDA-FEIRA,CHUVOSO,LESTE,0,0
Logradouro,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,08:15,SEGUNDA-FEIRA,CHUVOSO,LESTE,0,0
Cruzamento,COLISAO,2,0,0,0,0,0,0,0,0,0,10:05,SEGUNDA-FEIRA,CHUVOSO,LESTE,0,0
Cruzamento,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,11:05,SEGUNDA-FEIRA,CHUVOSO,LESTE,0,0
Cruzamento,ABALROAMENTO,1,0,0,1,0,0,0,0,0,0,12:05,SEGUNDA-FEIRA,CHUVOSO,LESTE,0,0
Cruzamento,CHOQUE,1,0,0,0,0,0,0,0,0,0,07:45,SEGUNDA-FEIRA,CHUVOSO,LESTE,0,0
Cruzamento,CHOQUE,1,0,0,0,0,0,0,0,0,0,07:10,SEGUNDA-FEIRA,CHUVOSO,LESTE,0,0
Cruzamento,CHOQUE,1,0,0,0,0,0,0,0,0,0,07:10,SEGUNDA-FEIRA,CHUVOSO,LESTE,0,0
Cruzamento,CHOQUE,1,0,0,0,0,0,0,0,0,0,07:20,SEGUNDA-FEIRA,CHUVOSO,LESTE,0,0
Cruzamento,CHOQUE,1,0,0,0,0,0,0,0,0,0,07:10,SEGUNDA-FEIRA,CHUVOSO,LESTE,0,0
Cruzamento,CHOQUE,1,0,0,0,0,0,0,0,0,0,07:10,SEGUNDA-FEIRA,CHUVOSO,LESTE,0,0
Cruzamento,CHOQUE,1,0,0,0,0,0,0,0,0,0,07:10,SEGUNDA-FEIRA,CHUVOSO,LESTE,0,0
Logradouro,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,15:10,SEGUNDA-FEIRA,CHUVOSO,LESTE,0,0
Logradouro,COLISAO,2,0,0,0,0,0,0,0,0,0,12:07,SEGUNDA-FEIRA,CHUVOSO,NORTE,0,0
Logradouro,ABALROAMENTO,1,0,0,1,0,0,0,0,0,0,07:50,SEGUNDA-FEIRA,CHUVOSO,LESTE,0,0
Cruzamento,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,16:40,SEGUNDA-FEIRA,CHUVOSO,LESTE,0,0
Logradouro,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,07:30,SEGUNDA-FEIRA,CHUVOSO,NORTE,0,0
Logradouro,ABALROAMENTO,1,0,0,0,0,0,0,1,0,0,18:20,SEGUNDA-FEIRA,BOM,SUL,0,0
Logradouro,COLISAO,3,0,0,0,0,0,0,0,0,0,08:50,SEGUNDA-FEIRA,CHUVOSO,NORTE,0,0
Logradouro,COLISAO,0,0,0,0,0,0,2,0,0,0,07:40,SEGUNDA-FEIRA,CHUVOSO,NORTE,0,0
Logradouro,ATROPELAMENTO,1,0,0,0,0,0,0,0,0,0,12:00,SEGUNDA-FEIRA,CHUVOSO,NORTE,0,0
Logradouro,ABALROAMENTO,1,0,0,0,0,0,0,1,0,0,07:00,TERCA-FEIRA,NUBLADO,SUL,0,0
Logradouro,COLISAO,2,0,0,0,0,0,0,0,0,0,14:30,TERCA-FEIRA,BOM,SUL,0,0
Logradouro,ATROPELAMENTO,0,1,0,0,0,0,0,0,0,0,12:50,TERCA-FEIRA,BOM,CENTRO,0,0
Logradouro,ABALROAMENTO,1,0,0,0,1,0,0,0,0,0,07:44,TERCA-FEIRA,NUBLADO,CENTRO,0,0
Cruzamento,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,09:22,TERCA-FEIRA,NUBLADO,CENTRO,0,0
Cruzamento,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,18:40,TERCA-FEIRA,BOM,SUL,0,0
Logradouro,ABALROAMENTO,1,1,0,0,0,0,0,0,0,0,12:50,TERCA-FEIRA,BOM,CENTRO,0,0
Cruzamento,ABALROAMENTO,0,1,1,0,0,0,0,0,0,0,07:10,TERCA-FEIRA,NUBLADO,CENTRO,0,0
Logradouro,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,14:00,TERCA-FEIRA,NUBLADO,CENTRO,0,0
Logradouro,COLISAO,2,0,0,0,0,0,0,0,0,0,12:55,TERCA-FEIRA,NUBLADO,CENTRO,0,0
Logradouro,ABALROAMENTO,1,0,0,0,0,0,1,0,0,0,15:50,TERCA-FEIRA,NUBLADO,SUL,0,0
Logradouro,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,13:00,TERCA-FEIRA,NUBLADO,SUL,0,0
Logradouro,COLISAO,1,0,0,0,0,0,0,1,0,0,11:00,TERCA-FEIRA,BOM,SUL,0,0
Logradouro,COLISAO,2,0,0,0,0,0,0,0,0,0,11:28,TERCA-FEIRA,NUBLADO,CENTRO,0,0
Logradouro,CHOQUE,1,0,0,0,0,0,0,0,0,0,15:00,TERCA-FEIRA,NUBLADO,CENTRO,0,0
Logradouro,ABALROAMENTO,1,1,0,0,0,0,0,0,0,0,13:00,TERCA-FEIRA,NUBLADO,LESTE,0,0
Cruzamento,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,19:50,TERCA-FEIRA,BOM,LESTE,0,0
Logradouro,CHOQUE,1,1,0,0,0,0,0,0,0,0,10:12,TERCA-FEIRA,BOM,LESTE,0,0
Logradouro,CHOQUE,0,0,0,1,1,0,0,0,0,0,12:50,TERCA-FEIRA,NUBLADO,LESTE,0,0
Cruzamento,ABALROAMENTO,0,1,0,0,0,0,0,1,0,0,07:20,TERCA-FEIRA,NUBLADO,LESTE,0,0
Logradouro,CHOQUE,2,0,0,0,0,0,0,0,0,0,16:15,TERCA-FEIRA,NUBLADO,LESTE,0,0
Logradouro,ATROPELAMENTO,1,0,0,0,0,0,0,0,0,0,19:00,TERCA-FEIRA,BOM,NORTE,0,0
Logradouro,COLISAO,1,0,0,0,0,0,0,1,0,0,17:30,TERCA-FEIRA,BOM,NORTE,0,1
Cruzamento,ABALROAMENTO,1,0,0,0,0,0,0,1,0,0,07:45,TERCA-FEIRA,BOM,NORTE,0,0
Logradouro,CHOQUE,2,0,0,0,0,0,0,0,0,0,11:30,TERCA-FEIRA,NUBLADO,SUL,0,0
Logradouro,CHOQUE,1,0,0,0,0,0,1,0,0,0,13:30,TERCA-FEIRA,NUBLADO,LESTE,0,0
Logradouro,COLISAO,1,1,0,0,0,0,0,0,0,0,10:00,TERCA-FEIRA,BOM,LESTE,0,0
Cruzamento,CHOQUE,1,0,0,0,0,0,0,1,0,0,12:20,TERCA-FEIRA,NUBLADO,LESTE,0,0
Cruzamento,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,12:02,TERCA-FEIRA,NUBLADO,NORTE,0,0
Cruzamento,ABALROAMENTO,1,1,0,0,0,0,0,0,0,0,06:20,TERCA-FEIRA,NUBLADO,LESTE,0,0
Cruzamento,ABALROAMENTO,3,0,0,0,0,0,0,0,0,0,20:00,TERCA-FEIRA,BOM,LESTE,0,0
Logradouro,ABALROAMENTO,1,0,0,0,0,0,0,1,0,0,07:20,TERCA-FEIRA,NUBLADO,NORTE,0,0
Logradouro,ABALROAMENTO,1,0,0,0,0,0,1,0,0,0,17:30,TERCA-FEIRA,BOM,LESTE,0,0
Logradouro,ABALROAMENTO,0,1,0,0,0,0,0,1,0,0,19:50,TERCA-FEIRA,BOM,LESTE,0,0
Logradouro,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,11:17,TERCA-FEIRA,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,23:10,TERCA-FEIRA,BOM,LESTE,0,0
Logradouro,ABALROAMENTO,1,0,0,0,0,0,1,0,0,0,10:46,TERCA-FEIRA,NUBLADO,NORTE,0,0
Cruzamento,ABALROAMENTO,1,0,0,0,0,0,0,1,0,0,15:00,TERCA-FEIRA,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,1,0,0,0,0,0,0,1,0,0,12:10,TERCA-FEIRA,CHUVOSO,NORTE,0,0
Logradouro,ABALROAMENTO,1,0,0,0,1,0,0,0,0,0,09:35,TERCA-FEIRA,BOM,LESTE,0,0
Logradouro,ABALROAMENTO,1,0,0,0,0,0,0,1,0,0,18:20,TERCA-FEIRA,BOM,LESTE,0,1
Logradouro,ABALROAMENTO,1,0,0,0,0,0,0,1,0,0,09:35,TERCA-FEIRA,NUBLADO,NORTE,0,0
Logradouro,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,16:00,TERCA-FEIRA,BOM,NORTE,0,0
Logradouro,EVENTUAL,0,0,0,0,0,0,1,0,0,0,08:00,TERCA-FEIRA,BOM,SUL,0,0
Cruzamento,COLISAO,1,0,0,0,0,0,1,0,0,0,14:00,TERCA-FEIRA,NUBLADO,LESTE,0,0
Logradouro,CHOQUE,1,0,0,0,0,0,1,0,0,0,10:20,TERCA-FEIRA,BOM,LESTE,0,0
Logradouro,ABALROAMENTO,1,0,0,0,0,0,0,1,0,0,19:15,TERCA-FEIRA,BOM,NORTE,0,0
Logradouro,CHOQUE,1,0,0,0,0,0,0,0,0,0,21:44,QUARTA-FEIRA,BOM,SUL,0,0
Cruzamento,ABALROAMENTO,1,0,0,0,0,0,0,1,0,0,08:35,QUARTA-FEIRA,BOM,SUL,0,0
Cruzamento,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,07:34,QUARTA-FEIRA,NUBLADO,SUL,0,0
Logradouro,ABALROAMENTO,1,0,0,0,0,0,0,1,0,0,13:25,QUARTA-FEIRA,NUBLADO,SUL,0,0
Logradouro,COLISAO,2,0,0,0,0,0,0,0,0,0,09:45,QUARTA-FEIRA,BOM,SUL,0,0
Logradouro,COLISAO,3,0,0,0,0,0,0,0,0,0,15:35,QUARTA-FEIRA,NUBLADO,SUL,0,0
Cruzamento,ABALROAMENTO,1,0,0,0,0,0,1,0,0,0,11:29,QUARTA-FEIRA,BOM,CENTRO,0,0
Logradouro,ABALROAMENTO,1,0,0,1,0,0,0,0,0,0,12:52,QUARTA-FEIRA,BOM,CENTRO,0,0
Cruzamento,COLISAO,1,1,0,0,0,0,0,0,0,0,22:15,QUARTA-FEIRA,NUBLADO,CENTRO,0,0
Cruzamento,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,20:20,QUARTA-FEIRA,BOM,SUL,0,0
Logradouro,COLISAO,3,0,0,0,0,0,0,0,0,0,07:30,QUARTA-FEIRA,BOM,CENTRO,0,0
Logradouro,ABALROAMENTO,1,0,1,0,0,0,0,0,0,0,08:30,QUARTA-FEIRA,BOM,LESTE,0,0
Logradouro,CHOQUE,1,0,0,0,0,0,1,0,0,0,15:00,QUARTA-FEIRA,BOM,NORTE,0,0
Cruzamento,COLISAO,2,0,0,0,0,0,0,0,0,0,15:05,QUARTA-FEIRA,BOM,SUL,0,0
Logradouro,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,10:30,QUARTA-FEIRA,BOM,SUL,0,0
Logradouro,ABALROAMENTO,1,0,0,0,0,0,1,0,0,0,16:00,QUARTA-FEIRA,BOM,NORTE,0,0
Cruzamento,COLISAO,2,0,0,0,0,0,0,0,0,0,16:05,QUARTA-FEIRA,BOM,LESTE,0,0
Logradouro,ATROPELAMENTO,0,0,0,0,0,0,0,1,0,0,09:00,QUARTA-FEIRA,BOM,LESTE,0,0
Logradouro,ATROPELAMENTO,1,0,0,0,0,0,0,0,0,0,16:00,QUARTA-FEIRA,BOM,LESTE,0,0
Logradouro,COLISAO,2,0,0,0,0,0,0,0,0,0,16:00,QUARTA-FEIRA,BOM,SUL,0,0
Logradouro,COLISAO,2,0,0,0,0,0,0,0,0,0,09:15,QUARTA-FEIRA,BOM,LESTE,0,0
Logradouro,COLISAO,1,0,0,1,0,0,0,0,0,0,15:12,QUARTA-FEIRA,BOM,SUL,0,0
Cruzamento,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,18:40,QUARTA-FEIRA,BOM,NORTE,0,0
Logradouro,COLISAO,2,0,0,0,0,0,0,0,0,0,18:00,QUARTA-FEIRA,BOM,NORTE,0,0
Logradouro,COLISAO,3,0,0,0,0,0,0,0,0,0,07:40,QUARTA-FEIRA,BOM,LESTE,0,0
Logradouro,ABALROAMENTO,1,0,0,0,0,0,0,1,0,0,18:30,QUARTA-FEIRA,BOM,SUL,0,0
Cruzamento,ABALROAMENTO,2,0,1,0,0,0,0,0,0,0,07:00,QUARTA-FEIRA,BOM,LESTE,0,0
Logradouro,COLISAO,2,0,0,0,0,0,0,0,0,0,13:00,QUARTA-FEIRA,BOM,SUL,0,0
Logradouro,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,10:05,QUARTA-FEIRA,BOM,SUL,0,0
Logradouro,ABALROAMENTO,1,0,0,0,0,0,0,1,0,0,18:15,QUARTA-FEIRA,BOM,LESTE,0,0
Logradouro,ABALROAMENTO,1,0,0,0,0,0,0,1,0,0,17:15,QUARTA-FEIRA,BOM,NORTE,0,0
Logradouro,COLISAO,2,1,0,0,0,0,0,0,0,0,12:00,QUARTA-FEIRA,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,1,0,0,0,0,0,1,0,0,0,14:30,QUARTA-FEIRA,BOM,NORTE,0,0
Cruzamento,ATROPELAMENTO,0,0,0,0,0,0,0,1,0,0,18:40,QUARTA-FEIRA,BOM,LESTE,0,0
Cruzamento,CHOQUE,2,0,0,0,0,0,0,0,0,0,10:20,QUARTA-FEIRA,BOM,LESTE,0,0
Cruzamento,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,20:20,QUARTA-FEIRA,BOM,NORTE,0,0
Logradouro,ATROPELAMENTO,0,0,0,0,0,0,0,1,0,0,17:00,QUARTA-FEIRA,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,1,0,0,0,0,0,1,0,0,0,14:00,QUARTA-FEIRA,BOM,NORTE,0,0
Logradouro,ATROPELAMENTO,1,0,0,0,0,0,0,0,0,0,16:00,QUARTA-FEIRA,BOM,NORTE,0,0
Logradouro,CHOQUE,0,0,0,0,0,0,0,1,0,0,06:20,QUINTA-FEIRA,BOM,SUL,0,0
Logradouro,COLISAO,2,0,1,0,0,0,0,0,0,0,19:50,QUINTA-FEIRA,NUBLADO,SUL,0,0
Logradouro,COLISAO,1,1,0,0,0,0,0,1,0,0,22:00,QUINTA-FEIRA,BOM,SUL,0,0
Logradouro,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,12:15,QUINTA-FEIRA,CHUVOSO,SUL,0,0
Cruzamento,ABALROAMENTO,1,1,0,0,0,0,0,0,0,0,17:20,QUINTA-FEIRA,CHUVOSO,SUL,0,0
Logradouro,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,11:30,QUINTA-FEIRA,CHUVOSO,SUL,0,0
Cruzamento,ABALROAMENTO,1,1,0,0,0,0,0,0,0,0,16:25,QUINTA-FEIRA,CHUVOSO,CENTRO,0,0
Logradouro,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,12:23,QUINTA-FEIRA,CHUVOSO,CENTRO,0,0
Logradouro,COLISAO,1,0,0,0,0,0,1,0,0,0,15:00,QUINTA-FEIRA,CHUVOSO,CENTRO,0,0
Logradouro,ABALROAMENTO,1,0,0,1,0,0,0,0,0,0,08:53,QUINTA-FEIRA,NUBLADO,CENTRO,0,0
Logradouro,ABALROAMENTO,1,0,0,0,0,0,1,0,0,0,19:30,QUINTA-FEIRA,NUBLADO,CENTRO,0,0
Logradouro,COLISAO,2,0,0,0,0,0,0,0,0,0,16:10,QUINTA-FEIRA,BOM,SUL,0,0
Logradouro,ABALROAMENTO,2,1,0,0,0,0,0,0,0,0,23:30,QUINTA-FEIRA,BOM,CENTRO,0,0
