LOCAL,TIPO_ACID,HORA,DIA_SEM,TEMPO,REGIAO,FATAIS,FERIDOS_GR
Logradouro,COLISAO,08:00,QUINTA-FEIRA,BOM,LESTE,0,0
Cruzamento,ABALROAMENTO,16:25,QUINTA-FEIRA,NUBLADO,NORTE,0,0
Logradouro,COLISAO,13:15,QUINTA-FEIRA,BOM,LESTE,0,0
Cruzamento,ABALROAMENTO,09:27,QUINTA-FEIRA,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,15:00,QUINTA-FEIRA,BOM,LESTE,0,0
Cruzamento,QUEDA,08:30,QUINTA-FEIRA,BOM,LESTE,0,1
Logradouro,EVENTUAL,21:40,QUINTA-FEIRA,BOM,SUL,0,0
Logradouro,ABALROAMENTO,14:20,QUINTA-FEIRA,BOM,LESTE,0,0
Logradouro,ABALROAMENTO,15:30,QUINTA-FEIRA,BOM,LESTE,0,1
Logradouro,QUEDA,15:00,QUINTA-FEIRA,BOM,NORTE,0,1
Logradouro,ABALROAMENTO,22:55,QUINTA-FEIRA,BOM,LESTE,0,1
Logradouro,COLISAO,16:00,QUINTA-FEIRA,BOM,NORTE,0,0
Cruzamento,QUEDA,09:30,QUINTA-FEIRA,BOM,NORTE,0,0
Cruzamento,ABALROAMENTO,18:00,QUINTA-FEIRA,BOM,LESTE,0,1
Cruzamento,ABALROAMENTO,22:00,SEXTA-FEIRA,NUBLADO,SUL,0,0
Logradouro,ABALROAMENTO,08:15,SEXTA-FEIRA,BOM,SUL,0,0
Logradouro,ABALROAMENTO,16:10,SEXTA-FEIRA,NUBLADO,SUL,0,0
Logradouro,CHOQUE,11:57,SEXTA-FEIRA,BOM,CENTRO,0,0
Logradouro,COLISAO,20:00,SEXTA-FEIRA,CHUVOSO,SUL,0,0
Logradouro,ABALROAMENTO,20:45,SEXTA-FEIRA,BOM,SUL,0,0
Cruzamento,CHOQUE,21:10,SEXTA-FEIRA,CHUVOSO,SUL,0,0
Logradouro,ABALROAMENTO,12:30,SEXTA-FEIRA,BOM,SUL,0,0
Logradouro,ABALROAMENTO,22:00,SEXTA-FEIRA,BOM,SUL,0,0
Logradouro,ABALROAMENTO,19:40,SEXTA-FEIRA,CHUVOSO,SUL,0,0
Logradouro,ABALROAMENTO,09:35,SEXTA-FEIRA,BOM,SUL,0,0
Logradouro,ABALROAMENTO,23:20,SEXTA-FEIRA,CHUVOSO,SUL,0,0
Cruzamento,ABALROAMENTO,10:25,SEXTA-FEIRA,BOM,LESTE,0,0
Logradouro,ABALROAMENTO,11:00,SEXTA-FEIRA,BOM,CENTRO,0,0
Logradouro,CHOQUE,15:40,SEXTA-FEIRA,BOM,LESTE,0,0
Cruzamento,ABALROAMENTO,22:49,SEXTA-FEIRA,NUBLADO,SUL,0,0
Logradouro,ABALROAMENTO,19:30,SEXTA-FEIRA,BOM,LESTE,0,0
Logradouro,COLISAO,21:17,SEXTA-FEIRA,NUBLADO,LESTE,0,0
Logradouro,ABALROAMENTO,11:30,SEXTA-FEIRA,BOM,SUL,0,0
Logradouro,COLISAO,11:00,SEXTA-FEIRA,BOM,LESTE,0,0
Cruzamento,ABALROAMENTO,15:42,SEXTA-FEIRA,NUBLADO,LESTE,0,0
Logradouro,ABALROAMENTO,22:26,SEXTA-FEIRA,BOM,NORTE,0,1
Cruzamento,COLISAO,12:20,SEXTA-FEIRA,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,17:38,SEXTA-FEIRA,CHUVOSO,LESTE,0,0
Logradouro,ABALROAMENTO,16:00,SEXTA-FEIRA,NUBLADO,NORTE,0,0
Logradouro,ABALROAMENTO,13:00,SEXTA-FEIRA,BOM,LESTE,0,0
Cruzamento,COLISAO,12:30,SEXTA-FEIRA,BOM,LESTE,0,0
Logradouro,COLISAO,16:24,SEXTA-FEIRA,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,10:00,SEXTA-FEIRA,BOM,LESTE,0,0
Logradouro,COLISAO,13:40,SEXTA-FEIRA,BOM,LESTE,0,0
Logradouro,ABALROAMENTO,23:20,SEXTA-FEIRA,CHUVOSO,NORTE,0,0
Logradouro,ATROPELAMENTO,09:45,SEXTA-FEIRA,BOM,LESTE,0,0
Logradouro,ABALROAMENTO,17:20,SEXTA-FEIRA,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,07:50,SEXTA-FEIRA,BOM,LESTE,0,0
Cruzamento,COLISAO,14:00,SEXTA-FEIRA,BOM,LESTE,0,0
Logradouro,QUEDA,12:40,SEXTA-FEIRA,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,08:50,SEXTA-FEIRA,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,08:00,SEXTA-FEIRA,BOM,NORTE,0,0
Cruzamento,ABALROAMENTO,18:10,SABADO,BOM,CENTRO,0,0
Cruzamento,ABALROAMENTO,08:55,SABADO,NUBLADO,SUL,0,0
Logradouro,COLISAO,18:30,SABADO,BOM,CENTRO,0,0
Logradouro,ATROPELAMENTO,19:25,SABADO,BOM,CENTRO,0,0
Logradouro,ABALROAMENTO,09:00,SABADO,BOM,SUL,0,0
Logradouro,ABALROAMENTO,09:15,SABADO,BOM,CENTRO,0,0
Logradouro,ABALROAMENTO,16:00,SABADO,BOM,SUL,0,0
Cruzamento,COLISAO,18:50,SABADO,BOM,SUL,0,0
Logradouro,ABALROAMENTO,16:30,SABADO,BOM,SUL,0,1
Logradouro,ABALROAMENTO,12:30,SABADO,BOM,LESTE,0,0
Logradouro,COLISAO,16:30,SABADO,NUBLADO,NORTE,0,0
Logradouro,COLISAO,15:40,SABADO,BOM,NORTE,0,0
Cruzamento,ABALROAMENTO,00:30,SABADO,BOM,LESTE,0,0
Cruzamento,ABALROAMENTO,14:10,SABADO,NUBLADO,LESTE,0,0
Logradouro,ATROPELAMENTO,22:30,SABADO,BOM,SUL,0,1
Cruzamento,COLISAO,08:20,SABADO,NUBLADO,NORTE,0,0
Cruzamento,COLISAO,14:40,SABADO,BOM,NORTE,0,0
Logradouro,COLISAO,12:00,SABADO,NUBLADO,LESTE,0,0
Cruzamento,COLISAO,15:20,SABADO,NUBLADO,NORTE,0,0
Cruzamento,ABALROAMENTO,11:50,SABADO,BOM,NORTE,0,0
Cruzamento,ABALROAMENTO,11:05,SABADO,BOM,NORTE,0,0
Logradouro,COLISAO,12:30,SABADO,BOM,LESTE,0,0
Logradouro,QUEDA,16:00,SABADO,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,16:00,DOMINGO,BOM,SUL,0,0
Logradouro,CHOQUE,20:50,DOMINGO,BOM,SUL,0,0
Cruzamento,QUEDA,20:15,DOMINGO,BOM,SUL,0,0
Cruzamento,ABALROAMENTO,14:10,DOMINGO,BOM,LESTE,0,0
Cruzamento,ABALROAMENTO,10:20,DOMINGO,BOM,NORTE,0,0
Cruzamento,ABALROAMENTO,23:00,DOMINGO,BOM,LESTE,0,0
Logradouro,COLISAO,19:00,DOMINGO,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,18:20,DOMINGO,BOM,LESTE,0,0
Logradouro,QUEDA,23:00,DOMINGO,BOM,NORTE,0,1
Logradouro,ABALROAMENTO,15:30,DOMINGO,BOM,LESTE,0,0
Logradouro,ABALROAMENTO,14:00,DOMINGO,BOM,NORTE,0,0
Logradouro,COLISAO,15:30,DOMINGO,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,11:41,DOMINGO,BOM,NORTE,0,1
Cruzamento,ATROPELAMENTO,14:40,SEGUNDA-FEIRA,BOM,CENTRO,0,0
Logradouro,COLISAO,17:20,SEGUNDA-FEIRA,BOM,SUL,0,0
Logradouro,ABALROAMENTO,13:45,SEGUNDA-FEIRA,BOM,SUL,0,0
Cruzamento,COLISAO,08:55,SEGUNDA-FEIRA,BOM,SUL,0,0
Cruzamento,EVENTUAL,09:57,SEGUNDA-FEIRA,BOM,SUL,0,0
Cruzamento,COLISAO,14:20,SEGUNDA-FEIRA,BOM,LESTE,0,0
Cruzamento,ABALROAMENTO,15:10,SEGUNDA-FEIRA,BOM,NORTE,0,0
Cruzamento,ABALROAMENTO,06:55,SEGUNDA-FEIRA,BOM,SUL,0,0
Logradouro,ABALROAMENTO,07:00,SEGUNDA-FEIRA,BOM,SUL,0,0
Cruzamento,ATROPELAMENTO,07:20,SEGUNDA-FEIRA,BOM,SUL,0,0
Cruzamento,ABALROAMENTO,15:45,SEGUNDA-FEIRA,BOM,LESTE,0,0
Cruzamento,ABALROAMENTO,11:15,SEGUNDA-FEIRA,BOM,LESTE,0,0
Logradouro,COLISAO,07:20,SEGUNDA-FEIRA,BOM,NORTE,0,0
Cruzamento,ABALROAMENTO,12:20,SEGUNDA-FEIRA,BOM,NORTE,0,0
Cruzamento,COLISAO,14:57,SEGUNDA-FEIRA,BOM,LESTE,0,0
Logradouro,ATROPELAMENTO,19:30,SEGUNDA-FEIRA,BOM,NORTE,0,0
Cruzamento,COLISAO,11:00,SEGUNDA-FEIRA,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,16:45,SEGUNDA-FEIRA,BOM,NORTE,0,0
Cruzamento,ABALROAMENTO,08:19,SEGUNDA-FEIRA,BOM,LESTE,0,0
Cruzamento,ABALROAMENTO,11:15,SEGUNDA-FEIRA,BOM,LESTE,0,0
Logradouro,COLISAO,16:40,SEGUNDA-FEIRA,BOM,SUL,0,0
Logradouro,CHOQUE,10:20,SEGUNDA-FEIRA,BOM,LESTE,0,0
Logradouro,COLISAO,09:00,SEGUNDA-FEIRA,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,10:30,SEGUNDA-FEIRA,BOM,LESTE,0,0
Logradouro,QUEDA,08:45,SEGUNDA-FEIRA,BOM,SUL,0,0
Logradouro,COLISAO,20:00,SEGUNDA-FEIRA,BOM,SUL,0,0
Logradouro,ABALROAMENTO,08:00,SEGUNDA-FEIRA,BOM,NORTE,0,0
Cruzamento,ABALROAMENTO,11:21,SEGUNDA-FEIRA,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,19:40,SEGUNDA-FEIRA,BOM,LESTE,0,0
Logradouro,ABALROAMENTO,22:20,SEGUNDA-FEIRA,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,13:45,SEGUNDA-FEIRA,BOM,LESTE,0,0
Cruzamento,ABALROAMENTO,17:30,SEGUNDA-FEIRA,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,18:30,SEGUNDA-FEIRA,BOM,LESTE,0,0
Logradouro,ABALROAMENTO,06:50,SEGUNDA-FEIRA,BOM,LESTE,0,0
Logradouro,COLISAO,15:00,SEGUNDA-FEIRA,BOM,NORTE,0,0
Cruzamento,ABALROAMENTO,08:15,SEGUNDA-FEIRA,BOM,LESTE,0,0
Logradouro,CHOQUE,15:30,SEGUNDA-FEIRA,BOM,LESTE,2,0
Cruzamento,COLISAO,16:20,SEGUNDA-FEIRA,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,16:20,SEGUNDA-FEIRA,BOM,LESTE,0,0
Logradouro,QUEDA,09:30,SEGUNDA-FEIRA,BOM,LESTE,0,0
Logradouro,COLISAO,15:00,SEGUNDA-FEIRA,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,10:30,SEGUNDA-FEIRA,BOM,NORTE,0,0
Cruzamento,ABALROAMENTO,07:25,SEGUNDA-FEIRA,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,08:00,SEGUNDA-FEIRA,BOM,NORTE,0,1
Logradouro,COLISAO,13:20,TERCA-FEIRA,BOM,SUL,0,0
Cruzamento,CHOQUE,14:00,TERCA-FEIRA,BOM,SUL,0,0
Logradouro,COLISAO,15:00,TERCA-FEIRA,BOM,SUL,0,0
Cruzamento,ABALROAMENTO,07:20,TERCA-FEIRA,BOM,SUL,0,0
Logradouro,ATROPELAMENTO,14:10,TERCA-FEIRA,BOM,CENTRO,0,0
Logradouro,ABALROAMENTO,15:30,TERCA-FEIRA,BOM,CENTRO,0,0
Cruzamento,ABALROAMENTO,07:35,TERCA-FEIRA,BOM,SUL,0,0
Logradouro,ABALROAMENTO,09:38,TERCA-FEIRA,BOM,SUL,0,0
Cruzamento,ABALROAMENTO,15:55,TERCA-FEIRA,BOM,NORTE,0,0
Cruzamento,CHOQUE,22:00,TERCA-FEIRA,BOM,LESTE,0,0
Logradouro,COLISAO,09:35,TERCA-FEIRA,BOM,NORTE,0,0
Logradouro,COLISAO,11:45,TERCA-FEIRA,BOM,LESTE,0,0
Logradouro,COLISAO,09:34,TERCA-FEIRA,BOM,NORTE,0,0
Logradouro,CHOQUE,15:20,TERCA-FEIRA,BOM,LESTE,0,0
Logradouro,QUEDA,06:00,TERCA-FEIRA,BOM,LESTE,0,0
Cruzamento,COLISAO,16:15,TERCA-FEIRA,BOM,LESTE,0,0
Logradouro,ATROPELAMENTO,13:00,TERCA-FEIRA,BOM,NORTE,0,0
Cruzamento,COLISAO,12:00,TERCA-FEIRA,BOM,LESTE,0,0
Logradouro,ABALROAMENTO,09:30,TERCA-FEIRA,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,20:20,TERCA-FEIRA,BOM,NORTE,0,0
Logradouro,ATROPELAMENTO,07:19,TERCA-FEIRA,BOM,LESTE,1,0
Cruzamento,COLISAO,15:30,TERCA-FEIRA,BOM,LESTE,0,0
Logradouro,ABALROAMENTO,20:16,TERCA-FEIRA,BOM,LESTE,0,0
Cruzamento,COLISAO,12:10,TERCA-FEIRA,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,18:15,TERCA-FEIRA,BOM,NORTE,0,0
Logradouro,COLISAO,16:00,TERCA-FEIRA,BOM,LESTE,0,0
Logradouro,COLISAO,14:10,TERCA-FEIRA,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,10:45,TERCA-FEIRA,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,23:00,QUARTA-FEIRA,CHUVOSO,SUL,0,0
Cruzamento,COLISAO,10:00,QUARTA-FEIRA,BOM,SUL,0,0
Logradouro,COLISAO,08:00,QUARTA-FEIRA,BOM,SUL,0,0
Logradouro,ABALROAMENTO,08:03,QUARTA-FEIRA,BOM,SUL,0,0
Logradouro,COLISAO,17:25,QUARTA-FEIRA,NUBLADO,SUL,0,0
Logradouro,CHOQUE,13:51,QUARTA-FEIRA,BOM,SUL,0,0
Cruzamento,ABALROAMENTO,14:30,QUARTA-FEIRA,BOM,SUL,0,0
Cruzamento,ABALROAMENTO,17:35,QUARTA-FEIRA,BOM,CENTRO,0,0
Cruzamento,ABALROAMENTO,13:15,QUARTA-FEIRA,BOM,CENTRO,0,0
Logradouro,COLISAO,09:00,QUARTA-FEIRA,BOM,SUL,0,0
Logradouro,COLISAO,19:50,QUARTA-FEIRA,BOM,CENTRO,0,0
Logradouro,ABALROAMENTO,10:20,QUARTA-FEIRA,BOM,SUL,0,0
Logradouro,ABALROAMENTO,13:30,QUARTA-FEIRA,BOM,SUL,0,1
Logradouro,ABALROAMENTO,18:30,QUARTA-FEIRA,BOM,SUL,0,0
Logradouro,ABALROAMENTO,08:20,QUARTA-FEIRA,NUBLADO,LESTE,0,0
Cruzamento,COLISAO,09:18,QUARTA-FEIRA,BOM,NORTE,0,0
Logradouro,COLISAO,15:30,QUARTA-FEIRA,BOM,LESTE,0,0
Logradouro,ABALROAMENTO,19:20,QUARTA-FEIRA,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,19:00,QUARTA-FEIRA,BOM,SUL,0,0
Logradouro,ABALROAMENTO,09:00,QUARTA-FEIRA,BOM,LESTE,0,0
Logradouro,ABALROAMENTO,18:30,QUARTA-FEIRA,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,22:25,QUARTA-FEIRA,BOM,LESTE,0,0
Logradouro,ABALROAMENTO,15:20,QUARTA-FEIRA,NUBLADO,NORTE,0,0
Cruzamento,ABALROAMENTO,00:35,QUARTA-FEIRA,BOM,SUL,0,0
Cruzamento,ABALROAMENTO,09:44,QUARTA-FEIRA,BOM,NORTE,0,0
Cruzamento,ABALROAMENTO,09:45,QUARTA-FEIRA,NUBLADO,LESTE,0,0
Logradouro,ABALROAMENTO,11:40,QUARTA-FEIRA,BOM,NORTE,0,0
Logradouro,COLISAO,08:50,QUARTA-FEIRA,NUBLADO,LESTE,0,0
Logradouro,CHOQUE,21:30,QUARTA-FEIRA,CHUVOSO,LESTE,0,0
Logradouro,ABALROAMENTO,12:50,QUARTA-FEIRA,BOM,SUL,0,0
Logradouro,COLISAO,15:00,QUARTA-FEIRA,BOM,LESTE,0,0
Logradouro,COLISAO,11:05,QUARTA-FEIRA,NUBLADO,LESTE,0,0
Cruzamento,COLISAO,07:45,QUARTA-FEIRA,NUBLADO,NORTE,0,0
Cruzamento,COLISAO,13:00,QUARTA-FEIRA,BOM,NORTE,0,0
Cruzamento,QUEDA,18:30,QUARTA-FEIRA,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,02:55,QUARTA-FEIRA,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,09:00,QUARTA-FEIRA,BOM,LESTE,0,0
Logradouro,ABALROAMENTO,10:32,QUARTA-FEIRA,NUBLADO,LESTE,0,1
Logradouro,ABALROAMENTO,10:40,QUARTA-FEIRA,NUBLADO,LESTE,0,0
Logradouro,ABALROAMENTO,19:40,QUARTA-FEIRA,BOM,SUL,0,0
Logradouro,COLISAO,08:55,QUARTA-FEIRA,NUBLADO,NORTE,0,0
Cruzamento,ABALROAMENTO,10:05,QUARTA-FEIRA,BOM,NORTE,0,0
Cruzamento,ABALROAMENTO,21:30,QUARTA-FEIRA,CHUVOSO,NORTE,0,0
Logradouro,ABALROAMENTO,17:50,QUARTA-FEIRA,BOM,LESTE,0,0
Logradouro,QUEDA,07:30,QUARTA-FEIRA,BOM,LESTE,0,0
Logradouro,ABALROAMENTO,07:40,QUARTA-FEIRA,BOM,NORTE,0,0
Logradouro,CHOQUE,00:10,QUINTA-FEIRA,CHUVOSO,SUL,0,0
Logradouro,ABALROAMENTO,12:25,QUINTA-FEIRA,NUBLADO,SUL,0,0
Logradouro,ABALROAMENTO,19:00,QUINTA-FEIRA,BOM,SUL,0,1
Logradouro,COLISAO,00:20,QUINTA-FEIRA,CHUVOSO,SUL,0,0
Logradouro,COLISAO,15:40,QUINTA-FEIRA,CHUVOSO,CENTRO,0,0
Logradouro,COLISAO,14:10,QUINTA-FEIRA,NUBLADO,SUL,0,0
Logradouro,ABALROAMENTO,20:14,QUINTA-FEIRA,BOM,SUL,0,0
Cruzamento,ABALROAMENTO,06:50,QUINTA-FEIRA,CHUVOSO,CENTRO,0,0
Cruzamento,COLISAO,10:54,QUINTA-FEIRA,CHUVOSO,SUL,0,0
Logradouro,ABALROAMENTO,20:40,QUINTA-FEIRA,CHUVOSO,SUL,0,0
Logradouro,ATROPELAMENTO,08:30,QUINTA-FEIRA,BOM,CENTRO,0,0
Logradouro,ATROPELAMENTO,11:50,QUINTA-FEIRA,NUBLADO,CENTRO,0,0
Logradouro,EVENTUAL,04:30,QUINTA-FEIRA,CHUVOSO,SUL,0,0
Logradouro,ABALROAMENTO,09:40,QUINTA-FEIRA,CHUVOSO,SUL,0,0
Cruzamento,CHOQUE,02:25,QUINTA-FEIRA,CHUVOSO,CENTRO,0,0
Cruzamento,ABALROAMENTO,15:30,QUINTA-FEIRA,CHUVOSO,CENTRO,0,0
Cruzamento,ABALROAMENTO,11:20,QUINTA-FEIRA,NUBLADO,CENTRO,0,0
Logradouro,QUEDA,08:58,QUINTA-FEIRA,BOM,SUL,0,0
Logradouro,COLISAO,20:30,QUINTA-FEIRA,CHUVOSO,CENTRO,0,0
Logradouro,EVENTUAL,03:30,QUINTA-FEIRA,CHUVOSO,CENTRO,0,0
Logradouro,COLISAO,07:05,QUINTA-FEIRA,BOM,SUL,0,0
Cruzamento,COLISAO,20:40,QUINTA-FEIRA,BOM,CENTRO,0,0
Cruzamento,COLISAO,11:00,QUINTA-FEIRA,CHUVOSO,LESTE,0,0
Logradouro,EVENTUAL,08:45,QUINTA-FEIRA,CHUVOSO,SUL,0,0
Logradouro,EVENTUAL,08:35,QUINTA-FEIRA,CHUVOSO,SUL,0,0
Logradouro,COLISAO,23:30,QUINTA-FEIRA,NUBLADO,LESTE,0,0
Logradouro,QUEDA,12:00,QUINTA-FEIRA,BOM,NORTE,0,0
Cruzamento,ABALROAMENTO,12:05,QUINTA-FEIRA,CHUVOSO,NORTE,0,0
Cruzamento,CHOQUE,08:35,QUINTA-FEIRA,CHUVOSO,LESTE,0,0
Cruzamento,ABALROAMENTO,18:40,QUINTA-FEIRA,CHUVOSO,NORTE,0,0
Logradouro,EVENTUAL,17:08,QUINTA-FEIRA,CHUVOSO,LESTE,0,0
Logradouro,EVENTUAL,10:00,QUINTA-FEIRA,NUBLADO,LESTE,0,0
Cruzamento,ABALROAMENTO,09:00,QUINTA-FEIRA,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,20:10,QUINTA-FEIRA,CHUVOSO,SUL,0,1
Cruzamento,ABALROAMENTO,08:20,QUINTA-FEIRA,CHUVOSO,NORTE,0,0
Logradouro,ABALROAMENTO,18:35,QUINTA-FEIRA,BOM,LESTE,0,0
Logradouro,COLISAO,06:25,QUINTA-FEIRA,CHUVOSO,SUL,0,0
Logradouro,ABALROAMENTO,13:45,QUINTA-FEIRA,NUBLADO,NORTE,0,0
Cruzamento,ABALROAMENTO,21:40,QUINTA-FEIRA,NUBLADO,NORTE,0,0
Logradouro,QUEDA,09:15,QUINTA-FEIRA,BOM,LESTE,0,0
Logradouro,CHOQUE,14:24,QUINTA-FEIRA,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,13:29,QUINTA-FEIRA,BOM,SUL,0,0
Cruzamento,ABALROAMENTO,09:38,QUINTA-FEIRA,NUBLADO,NORTE,0,0
Cruzamento,ABALROAMENTO,10:30,QUINTA-FEIRA,NUBLADO,NORTE,0,0
Cruzamento,COLISAO,10:00,QUINTA-FEIRA,NUBLADO,LESTE,0,0
Logradouro,ABALROAMENTO,07:45,QUINTA-FEIRA,CHUVOSO,NORTE,0,0
Logradouro,COLISAO,14:45,QUINTA-FEIRA,NUBLADO,NORTE,0,0
Cruzamento,ABALROAMENTO,12:07,QUINTA-FEIRA,NUBLADO,NORTE,0,0
Logradouro,ABALROAMENTO,01:25,QUINTA-FEIRA,BOM,NORTE,0,0
Logradouro,COLISAO,15:45,QUINTA-FEIRA,CHUVOSO,NORTE,0,0
Logradouro,ABALROAMENTO,23:25,QUINTA-FEIRA,BOM,NORTE,0,0
Cruzamento,COLISAO,13:20,SEXTA-FEIRA,BOM,CENTRO,0,0
Cruzamento,ABALROAMENTO,02:00,SEXTA-FEIRA,BOM,CENTRO,0,0
Cruzamento,ABALROAMENTO,22:25,SEXTA-FEIRA,BOM,SUL,0,0
Logradouro,CHOQUE,14:50,SEXTA-FEIRA,BOM,LESTE,0,0
Logradouro,ABALROAMENTO,19:50,SEXTA-FEIRA,BOM,CENTRO,0,0
Logradouro,ABALROAMENTO,08:30,SEXTA-FEIRA,BOM,SUL,0,0
Logradouro,ATROPELAMENTO,16:00,SEXTA-FEIRA,BOM,CENTRO,0,0
Logradouro,COLISAO,23:25,SEXTA-FEIRA,BOM,SUL,0,0
Logradouro,ABALROAMENTO,07:25,SEXTA-FEIRA,NUBLADO,SUL,0,0
Logradouro,ABALROAMENTO,19:45,SEXTA-FEIRA,BOM,CENTRO,0,1
Logradouro,COLISAO,09:30,SEXTA-FEIRA,BOM,SUL,0,0
Logradouro,COLISAO,17:00,SEXTA-FEIRA,BOM,SUL,0,0
Logradouro,ABALROAMENTO,18:25,SEXTA-FEIRA,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,13:00,SEXTA-FEIRA,BOM,NORTE,0,0
Logradouro,COLISAO,07:35,SEXTA-FEIRA,NUBLADO,CENTRO,0,0
Logradouro,COLISAO,23:59,SEXTA-FEIRA,BOM,CENTRO,0,0
Logradouro,ABALROAMENTO,10:00,SEXTA-FEIRA,BOM,SUL,0,1
Logradouro,COLISAO,21:20,SEXTA-FEIRA,BOM,NORTE,0,0
Logradouro,COLISAO,16:30,SEXTA-FEIRA,BOM,LESTE,0,0
Logradouro,ABALROAMENTO,10:35,SEXTA-FEIRA,BOM,SUL,0,0
Logradouro,ABALROAMENTO,08:45,SEXTA-FEIRA,BOM,LESTE,0,1
Cruzamento,ABALROAMENTO,16:40,SEXTA-FEIRA,BOM,LESTE,0,0
Cruzamento,CHOQUE,09:35,SEXTA-FEIRA,NUBLADO,SUL,0,0
Cruzamento,ABALROAMENTO,09:00,SEXTA-FEIRA,BOM,NORTE,0,0
Cruzamento,ABALROAMENTO,09:30,SEXTA-FEIRA,NUBLADO,LESTE,0,0
Logradouro,ABALROAMENTO,13:15,SEXTA-FEIRA,BOM,NORTE,0,0
Logradouro,COLISAO,14:30,SEXTA-FEIRA,BOM,NORTE,0,0
Cruzamento,ABALROAMENTO,07:38,SEXTA-FEIRA,NUBLADO,NORTE,0,0
Logradouro,COLISAO,16:20,SEXTA-FEIRA,BOM,NORTE,0,0
Cruzamento,ABALROAMENTO,13:00,SEXTA-FEIRA,BOM,NORTE,0,0
Cruzamento,ABALROAMENTO,20:10,SEXTA-FEIRA,BOM,NORTE,0,0
Cruzamento,COLISAO,17:00,SEXTA-FEIRA,BOM,NORTE,0,0
Cruzamento,ABALROAMENTO,08:20,SEXTA-FEIRA,BOM,NORTE,0,0
Logradouro,COLISAO,17:30,SEXTA-FEIRA,BOM,SUL,0,0
Cruzamento,COLISAO,11:30,SEXTA-FEIRA,BOM,LESTE,0,0
Cruzamento,ABALROAMENTO,23:50,SEXTA-FEIRA,BOM,SUL,0,0
Logradouro,COLISAO,19:20,SEXTA-FEIRA,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,19:40,SEXTA-FEIRA,BOM,NORTE,0,0
Cruzamento,ABALROAMENTO,14:30,SEXTA-FEIRA,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,18:00,SEXTA-FEIRA,BOM,LESTE,0,0
Logradouro,EVENTUAL,10:50,SEXTA-FEIRA,BOM,SUL,0,0
Cruzamento,EVENTUAL,13:19,SEXTA-FEIRA,BOM,SUL,0,0
Cruzamento,ABALROAMENTO,02:30,SEXTA-FEIRA,NUBLADO,LESTE,0,0
Logradouro,COLISAO,13:10,SEXTA-FEIRA,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,15:03,SEXTA-FEIRA,BOM,LESTE,0,1
Logradouro,CHOQUE,10:10,SEXTA-FEIRA,NUBLADO,NORTE,0,0
Logradouro,COLISAO,12:15,SEXTA-FEIRA,CHUVOSO,NORTE,0,0
Logradouro,COLISAO,12:15,SEXTA-FEIRA,CHUVOSO,NORTE,0,0
Cruzamento,ABALROAMENTO,10:15,SEXTA-FEIRA,BOM,NORTE,0,0
Cruzamento,ABALROAMENTO,18:45,SEXTA-FEIRA,BOM,NORTE,0,0
Cruzamento,ABALROAMENTO,18:15,SEXTA-FEIRA,NUBLADO,NORTE,0,0
Logradouro,CHOQUE,21:30,SEXTA-FEIRA,NUBLADO,LESTE,0,0
Logradouro,ABALROAMENTO,07:09,SEXTA-FEIRA,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,00:50,SEXTA-FEIRA,BOM,NORTE,0,1
Logradouro,QUEDA,16:30,SEXTA-FEIRA,BOM,NORTE,0,0
Logradouro,COLISAO,08:51,SABADO,BOM,SUL,0,0
Cruzamento,ABALROAMENTO,11:05,SABADO,BOM,CENTRO,0,0
Logradouro,ABALROAMENTO,06:11,SABADO,BOM,CENTRO,0,0
Logradouro,ABALROAMENTO,11:40,SABADO,BOM,CENTRO,0,0
Cruzamento,ABALROAMENTO,04:50,SABADO,BOM,SUL,0,0
